WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,"ID",CENTROID_LATITUDE,CENTROID_LONGITUDE
24-June-2023,North America,United States,Massachusetts,Strategic developments,Other,1,0,,Strategic developments,3504,42.191,-72.0933
22-July-2023,North America,United States,Massachusetts,Strategic developments,Other,2,0,,Strategic developments,3504,42.191,-72.0933
05-August-2023,North America,United States,Massachusetts,Strategic developments,Other,2,0,,Strategic developments,3504,42.191,-72.0933
30-September-2023,North America,United States,Massachusetts,Strategic developments,Other,1,0,,Strategic developments,3504,42.191,-72.0933
28-October-2023,North America,United States,Massachusetts,Strategic developments,Other,2,0,,Strategic developments,3504,42.191,-72.0933
04-November-2023,North America,United States,Massachusetts,Strategic developments,Other,2,0,,Strategic developments,3504,42.191,-72.0933
11-November-2023,North America,United States,Massachusetts,Strategic developments,Other,2,0,,Strategic developments,3504,42.191,-72.0933
25-November-2023,North America,United States,Massachusetts,Strategic developments,Other,1,0,,Strategic developments,3504,42.191,-72.0933
30-December-2023,North America,United States,Massachusetts,Strategic developments,Other,4,0,,Strategic developments,3504,42.191,-72.0933
06-January-2024,North America,United States,Massachusetts,Strategic developments,Other,1,0,,Strategic developments,3504,42.191,-72.0933
27-January-2024,North America,United States,Massachusetts,Strategic developments,Other,1,0,,Strategic developments,3504,42.191,-72.0933
03-February-2024,North America,United States,Massachusetts,Strategic developments,Other,2,0,,Strategic developments,3504,42.191,-72.0933
23-March-2024,North America,United States,Massachusetts,Strategic developments,Other,1,0,,Strategic developments,3504,42.191,-72.0933
30-March-2024,North America,United States,Massachusetts,Strategic developments,Other,2,0,,Strategic developments,3504,42.191,-72.0933
18-May-2024,North America,United States,Massachusetts,Strategic developments,Other,1,0,,Strategic developments,3504,42.191,-72.0933
29-June-2024,North America,United States,Massachusetts,Strategic developments,Other,3,0,,Strategic developments,3504,42.191,-72.0933
20-July-2024,North America,United States,Massachusetts,Strategic developments,Other,3,0,,Strategic developments,3504,42.191,-72.0933
24-August-2024,North America,United States,Massachusetts,Strategic developments,Other,1,0,,Strategic developments,3504,42.191,-72.0933
07-September-2024,North America,United States,Massachusetts,Strategic developments,Other,1,0,,Strategic developments,3504,42.191,-72.0933
28-September-2024,North America,United States,Massachusetts,Strategic developments,Other,2,0,,Strategic developments,3504,42.191,-72.0933
05-October-2024,North America,United States,Massachusetts,Strategic developments,Other,1,0,,Strategic developments,3504,42.191,-72.0933
09-November-2024,North America,United States,Massachusetts,Strategic developments,Other,1,0,,Strategic developments,3504,42.191,-72.0933
01-February-2025,North America,United States,Massachusetts,Strategic developments,Other,1,0,,Strategic developments,3504,42.191,-72.0933
19-April-2025,North America,United States,Massachusetts,Strategic developments,Other,5,0,,Strategic developments,3504,42.191,-72.0933
03-May-2025,North America,United States,Massachusetts,Strategic developments,Other,4,0,,Strategic developments,3504,42.191,-72.0933
14-June-2025,North America,United States,Massachusetts,Strategic developments,Other,1,0,,Strategic developments,3504,42.191,-72.0933
21-June-2025,North America,United States,Massachusetts,Strategic developments,Other,1,0,,Strategic developments,3504,42.191,-72.0933
23-August-2025,North America,United States,Massachusetts,Strategic developments,Other,1,0,,Strategic developments,3504,42.191,-72.0933
04-October-2025,North America,United States,Massachusetts,Strategic developments,Other,1,0,,Strategic developments,3504,42.191,-72.0933
11-October-2025,North America,United States,Massachusetts,Strategic developments,Other,1,0,,Strategic developments,3504,42.191,-72.0933
25-October-2025,North America,United States,Massachusetts,Strategic developments,Other,2,0,,Strategic developments,3504,42.191,-72.0933
01-November-2025,North America,United States,Massachusetts,Strategic developments,Other,4,0,,Strategic developments,3504,42.191,-72.0933
08-November-2025,North America,United States,Massachusetts,Strategic developments,Other,1,0,,Strategic developments,3504,42.191,-72.0933
29-November-2025,North America,United States,Massachusetts,Strategic developments,Other,3,0,,Strategic developments,3504,42.191,-72.0933
06-December-2025,North America,United States,Massachusetts,Strategic developments,Other,4,0,,Strategic developments,3504,42.191,-72.0933
03-January-2026,North America,United States,Massachusetts,Strategic developments,Other,2,0,,Strategic developments,3504,42.191,-72.0933
26-June-2021,North America,United States,Massachusetts,Violence against civilians,Attack,1,3,29724,Political violence,3504,42.191,-72.0933
04-June-2022,North America,United States,Massachusetts,Violence against civilians,Attack,1,0,23774,Political violence,3504,42.191,-72.0933
02-July-2022,North America,United States,Massachusetts,Violence against civilians,Attack,1,0,11962,Political violence,3504,42.191,-72.0933
15-July-2023,North America,United States,Massachusetts,Violence against civilians,Attack,1,0,1719,Political violence,3504,42.191,-72.0933
13-September-2025,North America,United States,Massachusetts,Violence against civilians,Attack,1,0,37256,Political violence,3504,42.191,-72.0933
12-March-2022,North America,United States,Massachusetts,Violence against civilians,Sexual violence,1,0,11480,Political violence,3504,42.191,-72.0933
06-June-2020,North America,United States,Michigan,Protests,Excessive force against protesters,1,0,1256,Political violence; Demonstrations,3505,46.283,-86.9795
25-September-2021,North America,United States,Michigan,Protests,Excessive force against protesters,1,0,4053,Political violence; Demonstrations,3505,46.283,-86.9795
23-September-2023,North America,United States,Michigan,Protests,Excessive force against protesters,1,0,1008,Political violence; Demonstrations,3505,46.283,-86.9795
04-January-2020,North America,United States,Michigan,Protests,Peaceful protest,12,0,39141,Demonstrations,3505,46.283,-86.9795
11-January-2020,North America,United States,Michigan,Protests,Peaceful protest,2,0,7270,Demonstrations,3505,46.283,-86.9795
18-January-2020,North America,United States,Michigan,Protests,Peaceful protest,15,0,36571,Demonstrations,3505,46.283,-86.9795
25-January-2020,North America,United States,Michigan,Protests,Peaceful protest,6,0,20070,Demonstrations,3505,46.283,-86.9795
01-February-2020,North America,United States,Michigan,Protests,Peaceful protest,4,0,24158,Demonstrations,3505,46.283,-86.9795
08-February-2020,North America,United States,Michigan,Protests,Peaceful protest,5,0,16547,Demonstrations,3505,46.283,-86.9795
15-February-2020,North America,United States,Michigan,Protests,Peaceful protest,3,0,16430,Demonstrations,3505,46.283,-86.9795
22-February-2020,North America,United States,Michigan,Protests,Peaceful protest,3,0,13845,Demonstrations,3505,46.283,-86.9795
29-February-2020,North America,United States,Michigan,Protests,Peaceful protest,2,0,11621,Demonstrations,3505,46.283,-86.9795
07-March-2020,North America,United States,Michigan,Protests,Peaceful protest,2,0,6826,Demonstrations,3505,46.283,-86.9795
28-March-2020,North America,United States,Michigan,Protests,Peaceful protest,3,0,10014,Demonstrations,3505,46.283,-86.9795
04-April-2020,North America,United States,Michigan,Protests,Peaceful protest,2,0,14798,Demonstrations,3505,46.283,-86.9795
11-April-2020,North America,United States,Michigan,Protests,Peaceful protest,2,0,5516,Demonstrations,3505,46.283,-86.9795
18-April-2020,North America,United States,Michigan,Protests,Peaceful protest,6,0,14153,Demonstrations,3505,46.283,-86.9795
25-April-2020,North America,United States,Michigan,Protests,Peaceful protest,5,0,18793,Demonstrations,3505,46.283,-86.9795
02-May-2020,North America,United States,Michigan,Protests,Peaceful protest,2,0,6826,Demonstrations,3505,46.283,-86.9795
09-May-2020,North America,United States,Michigan,Protests,Peaceful protest,2,0,5194,Demonstrations,3505,46.283,-86.9795
16-May-2020,North America,United States,Michigan,Protests,Peaceful protest,5,0,19824,Demonstrations,3505,46.283,-86.9795
23-May-2020,North America,United States,Michigan,Protests,Peaceful protest,18,0,28560,Demonstrations,3505,46.283,-86.9795
30-May-2020,North America,United States,Michigan,Protests,Peaceful protest,116,0,205470,Demonstrations,3505,46.283,-86.9795
06-June-2020,North America,United States,Michigan,Protests,Peaceful protest,81,0,143395,Demonstrations,3505,46.283,-86.9795
13-June-2020,North America,United States,Michigan,Protests,Peaceful protest,31,0,62430,Demonstrations,3505,46.283,-86.9795
20-June-2020,North America,United States,Michigan,Protests,Peaceful protest,26,0,63286,Demonstrations,3505,46.283,-86.9795
27-June-2020,North America,United States,Michigan,Protests,Peaceful protest,19,0,34075,Demonstrations,3505,46.283,-86.9795
04-July-2020,North America,United States,Michigan,Protests,Peaceful protest,13,0,31665,Demonstrations,3505,46.283,-86.9795
11-July-2020,North America,United States,Michigan,Protests,Peaceful protest,15,0,39012,Demonstrations,3505,46.283,-86.9795
18-July-2020,North America,United States,Michigan,Protests,Peaceful protest,14,0,26216,Demonstrations,3505,46.283,-86.9795
25-July-2020,North America,United States,Michigan,Protests,Peaceful protest,18,0,35480,Demonstrations,3505,46.283,-86.9795
01-August-2020,North America,United States,Michigan,Protests,Peaceful protest,12,0,35529,Demonstrations,3505,46.283,-86.9795
08-August-2020,North America,United States,Michigan,Protests,Peaceful protest,9,0,21884,Demonstrations,3505,46.283,-86.9795
15-August-2020,North America,United States,Michigan,Protests,Peaceful protest,14,0,48282,Demonstrations,3505,46.283,-86.9795
22-August-2020,North America,United States,Michigan,Protests,Peaceful protest,13,0,37954,Demonstrations,3505,46.283,-86.9795
29-August-2020,North America,United States,Michigan,Protests,Peaceful protest,6,0,19785,Demonstrations,3505,46.283,-86.9795
05-September-2020,North America,United States,Michigan,Protests,Peaceful protest,13,0,34087,Demonstrations,3505,46.283,-86.9795
12-September-2020,North America,United States,Michigan,Protests,Peaceful protest,13,0,30612,Demonstrations,3505,46.283,-86.9795
19-September-2020,North America,United States,Michigan,Protests,Peaceful protest,12,0,34256,Demonstrations,3505,46.283,-86.9795
26-September-2020,North America,United States,Michigan,Protests,Peaceful protest,16,0,39036,Demonstrations,3505,46.283,-86.9795
03-October-2020,North America,United States,Michigan,Protests,Peaceful protest,10,0,27667,Demonstrations,3505,46.283,-86.9795
10-October-2020,North America,United States,Michigan,Protests,Peaceful protest,10,0,47313,Demonstrations,3505,46.283,-86.9795
17-October-2020,North America,United States,Michigan,Protests,Peaceful protest,15,0,37591,Demonstrations,3505,46.283,-86.9795
24-October-2020,North America,United States,Michigan,Protests,Peaceful protest,13,0,31949,Demonstrations,3505,46.283,-86.9795
31-October-2020,North America,United States,Michigan,Protests,Peaceful protest,10,0,35514,Demonstrations,3505,46.283,-86.9795
07-November-2020,North America,United States,Michigan,Protests,Peaceful protest,10,0,26356,Demonstrations,3505,46.283,-86.9795
14-November-2020,North America,United States,Michigan,Protests,Peaceful protest,7,0,10820,Demonstrations,3505,46.283,-86.9795
21-November-2020,North America,United States,Michigan,Protests,Peaceful protest,3,0,8460,Demonstrations,3505,46.283,-86.9795
28-November-2020,North America,United States,Michigan,Protests,Peaceful protest,3,0,3414,Demonstrations,3505,46.283,-86.9795
05-December-2020,North America,United States,Michigan,Protests,Peaceful protest,7,0,19672,Demonstrations,3505,46.283,-86.9795
12-December-2020,North America,United States,Michigan,Protests,Peaceful protest,9,0,13014,Demonstrations,3505,46.283,-86.9795
19-December-2020,North America,United States,Michigan,Protests,Peaceful protest,1,0,3414,Demonstrations,3505,46.283,-86.9795
26-December-2020,North America,United States,Michigan,Protests,Peaceful protest,2,0,13989,Demonstrations,3505,46.283,-86.9795
02-January-2021,North America,United States,Michigan,Protests,Peaceful protest,6,0,13008,Demonstrations,3505,46.283,-86.9795
09-January-2021,North America,United States,Michigan,Protests,Peaceful protest,6,0,16043,Demonstrations,3505,46.283,-86.9795
16-January-2021,North America,United States,Michigan,Protests,Peaceful protest,6,0,15763,Demonstrations,3505,46.283,-86.9795
23-January-2021,North America,United States,Michigan,Protests,Peaceful protest,7,0,19051,Demonstrations,3505,46.283,-86.9795
